athlete_id,name,birth_year,birth_city,birth_state,height,weight,sport_clean,is_paralympic
14310,Don Ferguson,1921,Evanston,IL,183 cm,86 kg,Cycling Track,False
91901,"Art Longsjo, Jr.",1931,Fitchburg,MA,,,Cycling Track,False
51387,Don Harper,1932,Redwood City,CA,164 cm,63 kg,Diving,False
51614,Glen Whitten,1936,Lakeland,FL,171 cm,66 kg,Diving,False
51590,Gary Tobian,1935,Detroit,MI,183 cm,73 kg,Diving,False
51300,Dick Conner,1934,Pueblo,CO,167 cm,64 kg,Diving,False
51332,Willie Farrell,1934,Los Angeles,CA,170 cm,69 kg,Diving,False
51209,Jeanne Stunyo,1936,Gary,IN,157 cm,54 kg,Diving,False
51030,Barbara Gilders,1937,Detroit,MI,159 cm,50 kg,Diving,False
23797,Skip Shurtz,1933,Houston,TX,181 cm,75 kg,Fencing,False
23780,Dick Pew,1933,New York,NY,190 cm,75 kg,Fencing,False
23719,Kin Hoitsma,1934,Cooperstown,NY,190 cm,84 kg,Fencing,False
23680,Abe Cohen,1924,Brooklyn,NY,190 cm,90 kg,Fencing,False
35138,Bill Andre,1931,Montclair,NJ,178 cm,68 kg,Fencing,False
23698,Dick Dyer,1929,Santa Fe,NM,195 cm,92 kg,Fencing,False
21001,Judy Goodrich,1939,Flint,MI,170 cm,54 kg,Fencing,False
27731,Jim Dorrian,1931,Queens,NY,175 cm,64 kg,Football,False
27838,Herman Wecke,1927,St. Louis,MO,170 cm,66 kg,Football,False
27845,Al Zerhusen,1931,Brooklyn,NY,183 cm,82 kg,Football,False
27780,Bill Looby,1931,St. Louis,MO,180 cm,73 kg,Football,False
1005742,Ron Coder,1928,Norristown,PA,183 cm,,Football,False
1005746,Dick Packer,1934,Philadelphia,PA,,,Football,False
20381,Newbold Black,1929,Philadelphia,PA,183 cm,71 kg,Hockey,False
20387,Henry Clifford,1928,Staten Island,NY,183 cm,77 kg,Hockey,False
20447,Ray Wittelsberger,1925,Baltimore,MD,175 cm,82 kg,Hockey,False
701770,Charles Shanks,1930,New Bedford,MA,,,Hockey,False
701772,J. Kirk Greer,1929,Greenwich,CT,,,Hockey,False
35154,George Lambert,1928,Hampton,IA,188 cm,81 kg,Modern Pentathlon,False
35144,Jack Daniels,1933,Detroit,MI,180 cm,79 kg,Modern Pentathlon,False
40668,Jim Gardiner,1930,Detroit,MI,183 cm,79 kg,Rowing,False
40538,Dan Ayrault,1935,Long Beach,CA,193 cm,86 kg,Rowing,False
40650,Conn Findlay,1930,Stockton,CA,198 cm,90 kg,Rowing,False
40868,Kurt Seiffert,1935,Detroit,MI,170 cm,56 kg,Rowing,False
40926,John Welchli,1929,Detroit,MI,181 cm,73 kg,Rowing,False
40785,John McKinlay,1932,Detroit,MI,186 cm,82 kg,Rowing,False
40784,Art McKinlay,1932,Detroit,MI,186 cm,79 kg,Rowing,False
40780,Jim McIntosh,1930,Detroit,MI,185 cm,81 kg,Rowing,False
40940,James Wynne,1937,Buffalo,NY,,,Rowing,False
40911,Douglas Turner,1932,Buffalo,NY,185 cm,77 kg,Rowing,False
40790,James McMullen,1939,Buffalo,NY,189 cm,83 kg,Rowing,False
40575,Ronald Cardwell,1932,Buffalo,NY,186 cm,77 kg,Rowing,False
40774,Edward Masterson,1937,Laconia,NH,170 cm,52 kg,Rowing,False
40582,Tom Charlton,1934,Savannah,GA,183 cm,81 kg,Rowing,False
40594,John Cooke,1937,Ansonia,CT,183 cm,84 kg,Rowing,False
40549,Don Beer,1935,New York,NY,195 cm,88 kg,Rowing,False
40637,Caldwell Esselstyn,1933,New York,NY,192 cm,89 kg,Rowing,False
40681,Charles Grimes,1935,Washington,DC,200 cm,99 kg,Rowing,False
40921,Rusty Wailes,1936,Seattle,WA,197 cm,88 kg,Rowing,False
40804,Bob Morey,1936,Cleveland,OH,183 cm,78 kg,Rowing,False
40548,Bill Becklean,1936,Kansas City,MO,172 cm,57 kg,Rowing,False
62918,John Marvin,1927,Cambridge,MA,185 cm,77 kg,Sailing,False
62824,Larry Low,1920,Trenton,NJ,188 cm,91 kg,Sailing,False
63587,Andy Schoettle,1933,Philadelphia,PA,185 cm,81 kg,Sailing,False
61475,John Bryant,1930,Philadelphia,PA,183 cm,95 kg,Sailing,False
63780,Robert Stinson,1932,Baltimore,MD,185 cm,86 kg,Sailing,False
63638,Victor Sheronas,1909,Waterbury,CT,,,Sailing,False
64076,"Gene Walet, III",1935,New Orleans,LA,180 cm,84 kg,Sailing,False
61905,Carlos Echeverria,1930,Camden,NJ,180 cm,90 kg,Sailing,False
62595,Danny Killeen,1933,New Orleans,LA,178 cm,75 kg,Sailing,False
64075,"Gene Walet, Jr.",1901,New Orleans,LA,186 cm,91 kg,Sailing,False
63191,Eric Olsen,1916,Brookline,MA,178 cm,70 kg,Sailing,False
63433,Stan Renehan,1929,Norwalk,CT,178 cm,74 kg,Sailing,False
44613,John Beaumont,1924,Minneapolis,MN,193 cm,105 kg,Shooting,False
44662,John Forman,1925,Jackson,MS,178 cm,85 kg,Shooting,False
44734,Offutt Pinion,1910,Floyd County,KY,170 cm,70 kg,Shooting,False
44763,James Smith,1931,Waltham,MA,180 cm,74 kg,Shooting,False
44786,Herbert Voelcker,1930,Tonawanda,NY,181 cm,77 kg,Shooting,False
44795,"Verle Wright, Jr.",1928,Muncie,IN,172 cm,82 kg,Shooting,False
51518,Reid Patterson,1932,Pineville,KY,193 cm,77 kg,Swimming,False
51384,Dick Hanley,1936,Evanston,IL,183 cm,79 kg,Swimming,False
51274,George Breen,1935,Buffalo,NY,183 cm,83 kg,Swimming,False
51513,George Onekea,1939,Honolulu,HI,174 cm,75 kg,Swimming,False
51527,Dave Radcliff,1934,Spokane,WA,171 cm,69 kg,Swimming,False
51419,Tim Jecko,1938,Washington,DC,186 cm,73 kg,Swimming,False
51584,Sonny Tanabe,1934,Hilo,HI,175 cm,75 kg,Swimming,False
51390,George Harrison,1939,Berkeley,CA,183 cm,81 kg,Swimming,False
51484,Frank McKinney,1938,Indianapolis,IN,184 cm,74 kg,Swimming,False
51615,Albert Wiggins,1935,Pittsburgh,PA,193 cm,91 kg,Swimming,False
51627,Bill Yorzyk,1933,Northampton,MA,178 cm,74 kg,Swimming,False
51505,Jack Nelson,1931,Chickamauga,GA,162 cm,73 kg,Swimming,False
120017,Joan Rosazza,1937,Torrington,CT,170 cm,59 kg,Swimming,False
51107,Shelley Mann,1937,New York,NY,172 cm,61 kg,Swimming,False
51195,Nancy Simons,1938,Oakland,CA,,,Swimming,False
51174,Sylvia Ruuska,1942,Berkeley,CA,173 cm,63 kg,Swimming,False
51191,Marley Shriver,1937,Muskegon,MI,169 cm,55 kg,Swimming,False
51037,Susan Gray,1939,San Diego,CA,170 cm,58 kg,Swimming,False
50973,Betty Brey,1931,Weissport,PA,165 cm,59 kg,Swimming,False
51085,Kay Knapp,1938,Washington,DC,170 cm,57 kg,Swimming,False
50994,Carin Cone,1940,Huntington,NY,167 cm,59 kg,Swimming,False
51134,Maureen Murphy,1939,Elgin,IL,178 cm,77 kg,Swimming,False
51108,Mary Anne Marchino,1938,Indianapolis,IN,171 cm,61 kg,Swimming,False
51185,Mary Sears,1939,Portsmouth,VA,172 cm,59 kg,Swimming,False
51161,Nancy Ramey,1940,Seattle,WA,160 cm,51 kg,Swimming,False
54933,Bob Horn,1931,Minneapolis,MN,190 cm,84 kg,Water Polo,False
54966,Ronald Severa,1936,Munden,KS,180 cm,70 kg,Water Polo,False
54924,Jim Gaughran,1932,San Francisco,CA,188 cm,84 kg,Water Polo,False
54929,Ken Hahn,1928,Chicago,IL,183 cm,79 kg,Water Polo,False
54941,Sam Kooistra,1935,Chicago,IL,185 cm,79 kg,Water Polo,False
2304933,Donald Good,1933,Ashland,WI,,,Water Polo,False
57034,Chuck Vinci,1933,Cleveland,OH,152 cm,56 kg,Weightlifting,False
56976,Jim George,1935,Akron,OH,178 cm,83 kg,Weightlifting,False
57021,Dave Sheppard,1931,New York,NY,170 cm,90 kg,Weightlifting,False
56950,Paul Anderson,1932,Toccoa,GA,178 cm,141 kg,Weightlifting,False
60798,Dick Wilson,1933,Washington,PA,165 cm,52 kg,Wrestling,False
60783,Kent Townley,1930,Sioux City,IA,167 cm,61 kg,Wrestling,False
60741,Alan Rice,1928,Saint Paul,MN,160 cm,62 kg,Wrestling,False
60665,Jay Holt,1923,San Francisco,CA,175 cm,73 kg,Wrestling,False
60729,Jim Peckham,1929,Boston,MA,183 cm,79 kg,Wrestling,False
60689,Dale Lewis,1933,Little Black,WI,185 cm,113 kg,Wrestling,False
60609,Dick Delgado,1931,National City,CA,165 cm,55 kg,Wrestling,False
60560,Lee Allen,1934,St. Francis,KS,167 cm,63 kg,Wrestling,False
60744,Myron Roderick,1934,Anthony,KS,166 cm,62 kg,Wrestling,False
2404876,Frank Bettucci,1930,Ithaca,NY,,,Wrestling,False
60627,Ernie Fischer,1930,Baltimore,MD,,,Wrestling,False
60576,Pete Blair,1932,Cleveland,OH,188 cm,141 kg,Wrestling,False
31281,Larry Banner,1936,Van Nuys,CA,180 cm,69 kg,Artistic Gymnastics,False
31456,Don Tonry,1935,Brooklyn,NY,170 cm,63 kg,Artistic Gymnastics,False
31398,Fred Orlofsky,1937,North Bergen,NJ,173 cm,61 kg,Artistic Gymnastics,False
31395,Gar O'Quinn,1935,Fort Worth,TX,173 cm,61 kg,Artistic Gymnastics,False
29287,Gail Sontgerath,1944,?,NJ,162 cm,54 kg,Artistic Gymnastics,False
29278,Sharon Richardson,1943,Albion,WI,162 cm,46 kg,Artistic Gymnastics,False
29261,Betty Jean Maycock,1942,Cleveland,OH,157 cm,49 kg,Artistic Gymnastics,False
29269,Teri Montefusco,1941,Peoria,IL,150 cm,45 kg,Artistic Gymnastics,False
79042,Dave Sime,1936,Paterson,NJ,189 cm,81 kg,Athletics,False
78169,Frank Budd,1939,Long Branch,NJ,178 cm,76 kg,Athletics,False
78850,Ray Norton,1937,Tulsa,OK,188 cm,81 kg,Athletics,False
78199,Les Carney,1934,Bellaire,OH,178 cm,75 kg,Athletics,False
78619,Stone Johnson,1940,Dallas,TX,188 cm,79 kg,Athletics,False
78301,Otis Davis,1932,Tuscaloosa,AL,185 cm,74 kg,Athletics,False
79226,Earl Young,1941,San Fernando,CA,190 cm,79 kg,Athletics,False
79222,Jack Yerman,1939,Oroville,CA,183 cm,81 kg,Athletics,False
79040,Jerry Siebert,1938,Los Angeles,CA,185 cm,72 kg,Athletics,False
78829,Tom Murphy,1935,Brooklyn,NY,183 cm,77 kg,Athletics,False
78287,Ernie Cunliffe,1937,Long Beach,CA,180 cm,72 kg,Athletics,False
78176,Dyrol Burleson,1940,Saginaw,OR,187 cm,72 kg,Athletics,False
78481,Jim Grelle,1936,Portland,OR,183 cm,68 kg,Athletics,False
78235,Pete Close,1937,East Hartford,CT,180 cm,69 kg,Athletics,False
79072,Bob Soth,1933,Tama,IA,173 cm,61 kg,Athletics,False
78094,Jim Beatty,1934,New York,NY,167 cm,58 kg,Athletics,False
78144,Alex Breckenridge,1932,Buffalo,NY,176 cm,65 kg,Athletics,False
78748,Willie May,1936,Knoxville,AL,192 cm,89 kg,Athletics,False
78624,Hayes Jones,1938,Starkville,MS,180 cm,76 kg,Athletics,False
78291,Cliff Cushman,1938,Cedarville,MI,188 cm,72 kg,Athletics,False
78575,Dick Howard,1935,Oklahoma City,OK,185 cm,78 kg,Athletics,False
79227,George Young,1937,Roswell,NM,175 cm,67 kg,Athletics,False
923419,Paul Winder,1937,Atlantic City,NJ,173 cm,73 kg,Athletics,False
923420,Ted Woods,1940,Pittsburgh,PA,183 cm,85 kg,Athletics,False
79235,Ron Zinn,1939,Peoria,IL,180 cm,68 kg,Athletics,False
78796,Bob Mimm,1924,Lancaster,PA,180 cm,68 kg,Athletics,False
78506,Rudy Haluza,1931,Middletown,NY,178 cm,69 kg,Athletics,False
78673,Ron Laird,1938,Louisville,KY,186 cm,70 kg,Athletics,False
78036,John Allen,1926,Buffalo,NY,175 cm,70 kg,Athletics,False
79121,John Thomas,1941,Boston,MA,196 cm,88 kg,Athletics,False
78391,Joe Faust,1942,Los Angeles,CA,183 cm,84 kg,Athletics,False
78130,Ralph Boston,1939,Laurel,MS,187 cm,74 kg,Athletics,False
78955,Bo Roberson,1935,Blakely,GA,185 cm,81 kg,Athletics,False
79169,Tony Watson,1941,Oklahoma City,OK,193 cm,86 kg,Athletics,False
79098,Herman Stokes,1932,Houston,TX,175 cm,77 kg,Athletics,False
78710,Dallas Long,1940,Pine Bluff,AR,193 cm,118 kg,Athletics,False
78060,Rink Babka,1936,Cheyenne,WY,195 cm,121 kg,Athletics,False
78239,Dick Cochran,1938,Tulsa,OK,195 cm,102 kg,Athletics,False
78065,Ed Bagdonas,1937,Winchendon,MA,188 cm,105 kg,Athletics,False
78195,Al Cantello,1931,Norristown,PA,171 cm,74 kg,Athletics,False
78037,Bill Alley,1936,Newark,NJ,190 cm,101 kg,Athletics,False
78109,Terry Beucher,1937,Farmersburg,IA,185 cm,91 kg,Athletics,False
78821,Phil Mulkey,1933,Monett,MO,178 cm,75 kg,Athletics,False
78364,Dave Edstrom,1938,Portland,OR,190 cm,91 kg,Athletics,False
78139,Don Bragg,1935,Penns Grove,NJ,190 cm,89 kg,Athletics,False
78812,Ron Morris,1935,Glendale,CA,178 cm,70 kg,Athletics,False
78229,Dave Clark,1936,Frisco,TX,188 cm,77 kg,Athletics,False
77867,Martha Hudson,1939,Eastman,GA,152 cm,53 kg,Athletics,False
77938,Ernestine Pollards,1942,Chicago,IL,170 cm,52 kg,Athletics,False
77797,Pat Daniels,1943,Santa Monica,CA,180 cm,75 kg,Athletics,False
77984,Jo Ann Terry,1938,Indianapolis,IN,175 cm,62 kg,Athletics,False
77795,Shirley Crowder,1939,Temple,GA,173 cm,60 kg,Athletics,False
77954,Neomia Rodgers,1940,Tuskegee,AL,171 cm,65 kg,Athletics,False
77768,Barbara Brown,1941,New York,NY,180 cm,62 kg,Athletics,False
77836,Jean Gaertner,1938,Los Angeles,CA,178 cm,60 kg,Athletics,False
77970,Annie Smith,1939,Atlanta,GA,174 cm,61 kg,Athletics,False
5640,Jay Arnette,1938,Austin,TX,188 cm,79 kg,Basketball,False
5704,Walt Bellamy,1937,New Bern,NC,211 cm,98 kg,Basketball,False
5768,Bob Boozer,1937,Omaha,NE,203 cm,99 kg,Basketball,False
6014,Terry Dischinger,1940,Terre Haute,IN,198 cm,86 kg,Basketball,False
6309,Darrall Imhoff,1938,San Gabriel,CA,211 cm,98 kg,Basketball,False
6382,Allen Kelley,1932,Dearing,GA,183 cm,74 kg,Basketball,False
6484,Les Lane,1932,Purcell,OK,177 cm,77 kg,Basketball,False
6557,Jerry Lucas,1940,Middletown,OH,203 cm,103 kg,Basketball,False
6970,Oscar Robertson,1938,Charlotte,TN,196 cm,90 kg,Basketball,False
7139,Adrian Smith,1936,Farmington,KY,186 cm,81 kg,Basketball,False
7351,Jerry West,1938,Cheylan,WV,191 cm,81 kg,Basketball,False
8616,Humberto Barrera,1941,Corpus Christi,TX,167 cm,51 kg,Boxing,False
8610,Jerry Armstrong,1936,Petoskey,MI,161 cm,54 kg,Boxing,False
8774,Nick Spanakos,1938,New York,NY,161 cm,56 kg,Boxing,False
8635,Harry Campbell,1938,Detroit,MI,173 cm,59 kg,Boxing,False
8650,Quincey Daniels,1941,Biloxi,MS,171 cm,63 kg,Boxing,False
8613,Phil Baldwin,1942,Montgomery,AL,170 cm,66 kg,Boxing,False
8728,Wilbert McClure,1938,Toledo,OH,170 cm,70 kg,Boxing,False
8647,Eddie Crook,1929,Detroit,MI,172 cm,74 kg,Boxing,False
8643,Cassius Clay,1942,Louisville,KY,187 cm,80 kg,Boxing,False
8748,"Percy Price, Jr.",1936,Salem,NJ,191 cm,95 kg,Boxing,False
11058,Paul Beachem,1934,New York,NY,188 cm,79 kg,Canoe Sprint,False
11172,John Wolters,1940,Queens,NY,181 cm,81 kg,Canoe Sprint,False
11119,Charles Lundmark,1927,Chicago,IL,180 cm,79 kg,Canoe Sprint,False
11071,Arnold Demus,1936,Boston,MA,188 cm,74 kg,Canoe Sprint,False
11046,Glo Perrier,1929,Lewiston,ME,177 cm,66 kg,Canoe Sprint,False
11032,Mary Ann DuChai,1939,Ravenna,OH,174 cm,59 kg,Canoe Sprint,False
11040,Diane Jerome,1941,Akron,OH,166 cm,63 kg,Canoe Sprint,False
14750,Michael Hiltner,1941,Los Angeles,CA,165 cm,63 kg,Cycling Road,False
17267,Lars Zebroski,1941,Culver City,CA,175 cm,63 kg,Cycling Road,False
13924,Wes Chowen,1939,Santa Monica,CA,185 cm,72 kg,Cycling Road,False
16823,Bob Tetzlaff,1935,Milwaukee,WI,178 cm,68 kg,Cycling Road,False
14368,Bill Freund,1941,Detroit,MI,170 cm,68 kg,Cycling Road,False
14353,Herbie Francis,1940,Miami,FL,174 cm,88 kg,Cycling Track,False
16578,Jackie Simes,1942,Harrington Park,NJ,173 cm,65 kg,Cycling Track,False
14675,Jack Hartman,1937,Olympia,WA,183 cm,77 kg,Cycling Track,False
16554,David Sharp,1941,Indianapolis,IN,173 cm,72 kg,Cycling Track,False
14741,Charlie Hewett,1929,Medfield,MA,180 cm,79 kg,Cycling Track,False
16121,Robert Pfarr,1920,Kenosha,WI,179 cm,72 kg,Cycling Track,False
51380,Sam Hall,1937,Dayton,OH,175 cm,70 kg,Diving,False
51610,Bob Webster,1938,Berkeley,CA,175 cm,63 kg,Diving,False
51239,Patsy Willard,1941,Phoenix,AZ,170 cm,59 kg,Diving,False
12574,J. Michael Plumb,1940,Islip,NY,183 cm,88 kg,Equestrian Eventing,False
12533,Michael Page,1938,New York,NY,173 cm,60 kg,Equestrian Eventing,False
12345,David Lurie,1939,St. Louis,MO,171 cm,65 kg,Equestrian Eventing,False
12456,George Morris,1938,New York,NY,178 cm,70 kg,Equestrian Jumping,False
13003,Hugh Wiley,1927,New Haven,CT,183 cm,70 kg,Equestrian Jumping,False
11746,Frank Chapot,1932,Camden,NJ,178 cm,70 kg,Equestrian Jumping,False
23710,Gene Glazer,1939,New York,NY,178 cm,75 kg,Fencing,False
23775,"Joseph Paletta, Jr.",1937,New York,NY,185 cm,79 kg,Fencing,False
23758,David Micahnik,1938,Hazleton,PA,188 cm,79 kg,Fencing,False
23801,Ralph Spinella,1923,Waterbury,CT,180 cm,68 kg,Fencing,False
23749,James Margolis,1936,New York,NY,185 cm,72 kg,Fencing,False
23821,Roland Wommack,1936,Philadelphia,PA,188 cm,77 kg,Fencing,False
23687,Michael Dasaro,1938,New York,NY,170 cm,72 kg,Fencing,False
23761,Alfonso Morales,1937,Douglas,AZ,188 cm,86 kg,Fencing,False
21018,Evelyn Terhune,1932,Jersey City,NJ,165 cm,52 kg,Fencing,False
21004,Harriet King,1935,New York,NY,165 cm,56 kg,Fencing,False
35141,Bob Beck,1936,San Diego,CA,188 cm,76 kg,Modern Pentathlon,False
40821,Harry Parker,1935,Fitchburg,MA,183 cm,79 kg,Rowing,False
40745,Bill Knecht,1930,Camden,NJ,183 cm,86 kg,Rowing,False
40662,Ted Frost,1932,Seattle,WA,194 cm,93 kg,Rowing,False
40849,Bob Rogers,1934,Portland,OR,190 cm,83 kg,Rowing,False
40621,Dick Draeger,1937,Pasadena,CA,198 cm,85 kg,Rowing,False
40796,Kent Mitchell,1939,Albany,NY,173 cm,51 kg,Rowing,False
40815,Ted Nash,1932,Melrose,MA,193 cm,86 kg,Rowing,False
40861,John Sayre,1936,Tacoma,WA,193 cm,88 kg,Rowing,False
40529,Chuck Alm,1937,Seattle,WA,195 cm,93 kg,Rowing,False
40851,Roy Rubin,1941,Bellingham,WA,192 cm,93 kg,Rowing,False
40892,Monte Stocker,1931,Seattle,WA,188 cm,83 kg,Rowing,False
40941,Mike Yonker,1940,Seattle,WA,190 cm,88 kg,Rowing,False
40541,Joe Baldwin,1938,Long Beach,CA,193 cm,88 kg,Rowing,False
40561,Peter Bos,1938,North Tonawanda,NY,193 cm,88 kg,Rowing,False
40802,Mark Moore,1939,Whittier,CA,188 cm,77 kg,Rowing,False
40827,Lyman Perry,1938,Long Beach,CA,188 cm,79 kg,Rowing,False
40899,Skip Sweetser,1936,Kansas City,KS,193 cm,79 kg,Rowing,False
40904,Gayle Thompson,1938,St. Joseph,IL,188 cm,82 kg,Rowing,False
40936,Robert Wilson,1939,Ridley Park,PA,190 cm,79 kg,Rowing,False
40937,Howard Winfree,1938,Chester,PA,190 cm,87 kg,Rowing,False
40757,William Long,1935,Little Rock,AR,175 cm,61 kg,Rowing,False
61247,Peter Barrett,1935,Madison,WI,184 cm,88 kg,Sailing,False
63234,Bill Parks,1921,Oak Park,IL,190 cm,93 kg,Sailing,False
62256,Bob Halperin,1908,Chicago,IL,183 cm,93 kg,Sailing,False
63169,George O'Day,1923,Brookline,MA,180 cm,87 kg,Sailing,False
62417,Jim Hunt,1936,Boston,MA,188 cm,94 kg,Sailing,False
63704,Dave Smith,1925,Salem,MA,170 cm,63 kg,Sailing,False
62627,Claude Kohler,1931,New Orleans,LA,170 cm,77 kg,Sailing,False
62951,Allen McClure,1935,New Orleans,LA,193 cm,83 kg,Sailing,False
63662,Harry Sindle,1929,Little Falls,NJ,173 cm,74 kg,Sailing,False
64188,Robert Wood,1926,Long Branch,NJ,186 cm,83 kg,Sailing,False
44726,Laurence Mosely,1933,Brooklyn,NY,183 cm,77 kg,Shooting,False
44711,Nelson Lincoln,1914,Medford,MA,180 cm,82 kg,Shooting,False
44691,John Hurst,1923,Los Angeles,CA,183 cm,84 kg,Shooting,False
44663,John Foster,1936,Muskegon,MI,173 cm,80 kg,Shooting,False
44739,Daniel Puckel,1932,Moline,IL,195 cm,88 kg,Shooting,False
44685,Jim Hill,1929,Chicago,IL,183 cm,84 kg,Shooting,False
44634,James Clark,1936,Borger,TX,179 cm,79 kg,Shooting,False
44743,Arnold Riegger,1920,Bothell,WA,165 cm,86 kg,Shooting,False
51457,Lance Larson,1940,Monterey Park,CA,185 cm,79 kg,Swimming,False
51409,Bruce Hunter,1939,Boston,MA,185 cm,79 kg,Swimming,False
51571,Alan Somers,1941,Indianapolis,IN,185 cm,74 kg,Swimming,False
51462,Gene Lenz,1937,San Luis Obispo,CA,181 cm,79 kg,Swimming,False
51268,Dick Blick,1940,Los Angeles,CA,195 cm,87 kg,Swimming,False
51594,Mike Troy,1940,Indianapolis,IN,185 cm,77 kg,Swimming,False
51331,Jeff Farrell,1937,Detroit,MI,183 cm,70 kg,Swimming,False
51309,Bill Darnton,1940,Flint,MI,185 cm,74 kg,Swimming,False
51618,Tom Winters,1939,Bay Shore,NY,178 cm,70 kg,Swimming,False
51294,Steve Clark,1943,Oakland,CA,180 cm,67 kg,Swimming,False
51262,Bob Bennett,1943,Los Angeles,CA,183 cm,78 kg,Swimming,False
51500,Bill Mulliken,1939,Urbana,IL,189 cm,83 kg,Swimming,False
51377,Paul Hait,1940,Pasadena,CA,194 cm,90 kg,Swimming,False
51360,Dave Gillanders,1939,Schenectady,NY,181 cm,70 kg,Swimming,False
51225,Chris von Saltza,1944,San Francisco,CA,178 cm,63 kg,Swimming,False
51242,Carolyn Wood,1945,Portland,OR,167 cm,60 kg,Swimming,False
51062,Carolyn House,1945,Los Angeles,CA,162 cm,50 kg,Swimming,False
51200,Joan Spillane,1943,Glen Ridge,NJ,180 cm,63 kg,Swimming,False
51206,Shirley Stobs,1942,Miami,FL,162 cm,56 kg,Swimming,False
51002,Donna de Varona,1947,San Diego,CA,168 cm,61 kg,Swimming,False
51004,Susan Doerr,1945,Bryn Mawr,PA,164 cm,50 kg,Swimming,False
50970,Molly Botkin,1943,Hollywood,CA,173 cm,61 kg,Swimming,False
50978,Lynn Burke,1943,New York,NY,173 cm,61 kg,Swimming,False
51048,Nina Harmar,1945,Philadelphia,PA,173 cm,64 kg,Swimming,False
51230,Anne Warner,1945,San Mateo,CA,170 cm,63 kg,Swimming,False
51081,Patty Kempner,1942,Augusta,GA,160 cm,56 kg,Swimming,False
51184,Carolyn Schuler,1943,San Francisco,CA,167 cm,63 kg,Swimming,False
54908,Ron Crawford,1939,Brea,CA,180 cm,73 kg,Water Polo,False
54976,Fred Tisue,1938,Ames,IA,175 cm,74 kg,Water Polo,False
54982,Ron Volmer,1935,Downey,CA,183 cm,79 kg,Water Polo,False
54930,Gordie Hall,1935,Long Beach,CA,185 cm,88 kg,Water Polo,False
54893,Chuck Bittick,1939,El Reno,OK,188 cm,88 kg,Water Polo,False
54950,Chick McIlroy,1938,Minot,ND,180 cm,74 kg,Water Polo,False
2304934,Jim Kelsey,1937,Long Beach,CA,180 cm,74 kg,Water Polo,False
57015,John Pulskamp,1935,Cleveland,OH,183 cm,90 kg,Weightlifting,False
60685,Larry Lauchle,1939,Muncy,PA,162 cm,57 kg,Wrestling,False
60726,Ben Northrup,1935,Pullman,WA,175 cm,69 kg,Wrestling,False
60588,Russell Camilleri,1936,New York,NY,183 cm,79 kg,Wrestling,False
60639,Howard George,1935,Watertown,NY,180 cm,84 kg,Wrestling,False
60762,Gray Simons,1939,Norfolk,VA,166 cm,52 kg,Wrestling,False
60705,Terry McCann,1934,Chicago,IL,162 cm,57 kg,Wrestling,False
60642,Lou Giani,1934,New York,NY,170 cm,62 kg,Wrestling,False
60799,Shelby Wilson,1937,Ponca City,OK,170 cm,67 kg,Wrestling,False
60578,Doug Blubaugh,1934,Ponca City,OK,170 cm,73 kg,Wrestling,False
60610,Ed DeWitt,1934,Meadowlands,PA,178 cm,79 kg,Wrestling,False
60581,Dan Brand,1935,Lincoln County,TN,195 cm,93 kg,Wrestling,False
31388,Rusty Mitchell,1942,Phoenix,AZ,170 cm,64 kg,Artistic Gymnastics,False
31282,Ron Barak,1943,Los Angeles,CA,170 cm,64 kg,Artistic Gymnastics,False
31471,Greg Weiss,1941,Newark,NJ,167 cm,64 kg,Artistic Gymnastics,False
31435,Art Shurlock,1937,Chicago,IL,176 cm,75 kg,Artistic Gymnastics,False
29264,Linda Metheny,1947,Olney,IL,156 cm,49 kg,Artistic Gymnastics,False
29234,Kathy Corrigan,1945,Quincy,MA,160 cm,50 kg,Artistic Gymnastics,False
29297,Marie Walther,1944,Cleveland,OH,155 cm,48 kg,Artistic Gymnastics,False
29288,Janie Speaks,1948,Oklahoma City,OK,160 cm,52 kg,Artistic Gymnastics,False
78533,Bob Hayes,1942,Jacksonville,FL,183 cm,86 kg,Athletics,False
78887,Mel Pender,1937,Atlanta,GA,165 cm,68 kg,Athletics,False
78592,Trent Jackson,1942,Cordele,GA,183 cm,79 kg,Athletics,False
78203,Henry Carr,1942,Montgomery,AL,191 cm,84 kg,Athletics,False
78337,Paul Drayton,1939,Glen Cove,NY,183 cm,73 kg,Athletics,False
